"","score","asfeeling"
"2808",50,"Unfavorable"
"2809",71,"Lightly Favorable"
"2810",40,"Unfavorable"
"2811",91,"Strongly Favorable"
"2812",89,"Strongly Favorable"
"2813",50,"Unfavorable"
"2814",45,"Unfavorable"
"2815",51,"Lightly Favorable"
"2816",80,"Strongly Favorable"
"2817",50,"Unfavorable"
"2818",51,"Lightly Favorable"
"2819",79,"Strongly Favorable"
"2820",30,"Unfavorable"
"2821",80,"Strongly Favorable"
"2822",100,"Strongly Favorable"
"2823",50,"Unfavorable"
"2826",7,"Strongly unfavorable"
"2827",52,"Lightly Favorable"
"2828",50,"Unfavorable"
"2829",5,"Strongly unfavorable"
"2830",50,"Unfavorable"
"2831",50,"Unfavorable"
"2832",51,"Lightly Favorable"
"2833",72,"Lightly Favorable"
"2834",80,"Strongly Favorable"
"2835",70,"Lightly Favorable"
"2836",38,"Unfavorable"
"2837",80,"Strongly Favorable"
"2838",94,"Strongly Favorable"
"2839",85,"Strongly Favorable"
"2840",27,"Unfavorable"
"2841",50,"Unfavorable"
"2842",81,"Strongly Favorable"
"2843",0,"Strongly unfavorable"
"2845",53,"Lightly Favorable"
"2846",91,"Strongly Favorable"
"2847",99,"Strongly Favorable"
"2848",55,"Lightly Favorable"
"2849",54,"Lightly Favorable"
"2850",25,"Strongly unfavorable"
"2851",87,"Strongly Favorable"
"2852",30,"Unfavorable"
"2854",69,"Lightly Favorable"
"2855",38,"Unfavorable"
"2856",50,"Unfavorable"
"2857",50,"Unfavorable"
"2858",66,"Lightly Favorable"
"2859",62,"Lightly Favorable"
"2860",95,"Strongly Favorable"
"2861",6,"Strongly unfavorable"
"2862",99,"Strongly Favorable"
"2863",67,"Lightly Favorable"
"2864",27,"Unfavorable"
"2865",54,"Lightly Favorable"
"2866",54,"Lightly Favorable"
"2867",6,"Strongly unfavorable"
"2868",36,"Unfavorable"
"2869",19,"Strongly unfavorable"
"2870",100,"Strongly Favorable"
"2871",51,"Lightly Favorable"
"2872",61,"Lightly Favorable"
"2873",0,"Strongly unfavorable"
"2874",0,"Strongly unfavorable"
"2875",25,"Strongly unfavorable"
"2876",41,"Unfavorable"
"2877",99,"Strongly Favorable"
"2878",79,"Strongly Favorable"
"2879",91,"Strongly Favorable"
"2880",90,"Strongly Favorable"
"2881",100,"Strongly Favorable"
"2882",90,"Strongly Favorable"
"2883",82,"Strongly Favorable"
"2884",6,"Strongly unfavorable"
"2885",88,"Strongly Favorable"
"2886",76,"Strongly Favorable"
"2887",90,"Strongly Favorable"
"2888",72,"Lightly Favorable"
"2889",69,"Lightly Favorable"
"2890",40,"Unfavorable"
"2891",99,"Strongly Favorable"
"2892",93,"Strongly Favorable"
"2893",35,"Unfavorable"
"2894",65,"Lightly Favorable"
"2895",1,"Strongly unfavorable"
"2896",55,"Lightly Favorable"
"2897",5,"Strongly unfavorable"
"2898",52,"Lightly Favorable"
"2899",91,"Strongly Favorable"
"2900",78,"Strongly Favorable"
"2901",19,"Strongly unfavorable"
"2902",31,"Unfavorable"
"2903",13,"Strongly unfavorable"
"2904",90,"Strongly Favorable"
"2905",45,"Unfavorable"
"2906",26,"Unfavorable"
"2907",25,"Strongly unfavorable"
"2909",77,"Strongly Favorable"
"2910",53,"Lightly Favorable"
"2911",84,"Strongly Favorable"
"2912",50,"Unfavorable"
"2913",77,"Strongly Favorable"
"2914",61,"Lightly Favorable"
"2915",60,"Lightly Favorable"
"2916",79,"Strongly Favorable"
"2917",25,"Strongly unfavorable"
"2918",88,"Strongly Favorable"
"2919",100,"Strongly Favorable"
"2920",55,"Lightly Favorable"
"2921",87,"Strongly Favorable"
"2922",50,"Unfavorable"
"2923",85,"Strongly Favorable"
"2924",69,"Lightly Favorable"
"2925",51,"Lightly Favorable"
"2926",50,"Unfavorable"
"2927",100,"Strongly Favorable"
"2928",7,"Strongly unfavorable"
"2930",91,"Strongly Favorable"
"2931",60,"Lightly Favorable"
"2932",9,"Strongly unfavorable"
"2933",21,"Strongly unfavorable"
"2934",75,"Lightly Favorable"
"2935",80,"Strongly Favorable"
"2936",94,"Strongly Favorable"
"2937",76,"Strongly Favorable"
"2938",41,"Unfavorable"
"2939",29,"Unfavorable"
"2940",42,"Unfavorable"
"2941",45,"Unfavorable"
"2942",45,"Unfavorable"
"2943",50,"Unfavorable"
"2944",81,"Strongly Favorable"
"2945",81,"Strongly Favorable"
"2946",51,"Lightly Favorable"
"2947",77,"Strongly Favorable"
"2948",50,"Unfavorable"
"2949",41,"Unfavorable"
"2950",30,"Unfavorable"
"2951",41,"Unfavorable"
"2952",44,"Unfavorable"
"2953",79,"Strongly Favorable"
"2954",79,"Strongly Favorable"
"2957",66,"Lightly Favorable"
"2958",52,"Lightly Favorable"
"2959",82,"Strongly Favorable"
"2960",80,"Strongly Favorable"
"2961",50,"Unfavorable"
"2962",51,"Lightly Favorable"
"2963",56,"Lightly Favorable"
"2964",7,"Strongly unfavorable"
"2965",60,"Lightly Favorable"
"2967",57,"Lightly Favorable"
"2968",64,"Lightly Favorable"
"2969",30,"Unfavorable"
"2970",32,"Unfavorable"
"2971",50,"Unfavorable"
"2972",13,"Strongly unfavorable"
"2973",80,"Strongly Favorable"
"2974",100,"Strongly Favorable"
"2975",51,"Lightly Favorable"
"2976",17,"Strongly unfavorable"
"2977",78,"Strongly Favorable"
"2978",21,"Strongly unfavorable"
"2979",26,"Unfavorable"
"2980",21,"Strongly unfavorable"
"2981",8,"Strongly unfavorable"
"2982",69,"Lightly Favorable"
"2983",71,"Lightly Favorable"
"2984",45,"Unfavorable"
"2986",75,"Lightly Favorable"
"2987",35,"Unfavorable"
"2989",74,"Lightly Favorable"
"2990",92,"Strongly Favorable"
"2991",9,"Strongly unfavorable"
"2992",50,"Unfavorable"
"2993",51,"Lightly Favorable"
"2995",54,"Lightly Favorable"
"2996",86,"Strongly Favorable"
"2997",50,"Unfavorable"
"2998",81,"Strongly Favorable"
"2999",50,"Unfavorable"
"3000",75,"Lightly Favorable"
"3001",58,"Lightly Favorable"
"3002",97,"Strongly Favorable"
"3003",0,"Strongly unfavorable"
"3004",11,"Strongly unfavorable"
"3005",19,"Strongly unfavorable"
"3006",0,"Strongly unfavorable"
"3007",49,"Unfavorable"
"3008",47,"Unfavorable"
"3009",32,"Unfavorable"
"3010",59,"Lightly Favorable"
"3011",50,"Unfavorable"
"3012",52,"Lightly Favorable"
"3013",80,"Strongly Favorable"
"3014",84,"Strongly Favorable"
"3015",59,"Lightly Favorable"
"3016",63,"Lightly Favorable"
"3017",70,"Lightly Favorable"
"3018",19,"Strongly unfavorable"
"3019",84,"Strongly Favorable"
"3020",90,"Strongly Favorable"
"3021",56,"Lightly Favorable"
"3022",80,"Strongly Favorable"
"3023",50,"Unfavorable"
"3024",79,"Strongly Favorable"
"3025",3,"Strongly unfavorable"
"3026",52,"Lightly Favorable"
"3027",6,"Strongly unfavorable"
"3028",60,"Lightly Favorable"
"3029",35,"Unfavorable"
"3030",26,"Unfavorable"
"3031",88,"Strongly Favorable"
"3032",66,"Lightly Favorable"
"3034",80,"Strongly Favorable"
"3035",41,"Unfavorable"
"3036",1,"Strongly unfavorable"
"3037",34,"Unfavorable"
"3038",95,"Strongly Favorable"
"3039",32,"Unfavorable"
"3040",45,"Unfavorable"
"3041",41,"Unfavorable"
"3042",10,"Strongly unfavorable"
"3043",78,"Strongly Favorable"
"3044",51,"Lightly Favorable"
"3045",55,"Lightly Favorable"
"3046",50,"Unfavorable"
"3047",39,"Unfavorable"
"3048",49,"Unfavorable"
"3049",63,"Lightly Favorable"
"3050",59,"Lightly Favorable"
"3051",50,"Unfavorable"
"3052",56,"Lightly Favorable"
"3054",90,"Strongly Favorable"
"3055",99,"Strongly Favorable"
"3056",79,"Strongly Favorable"
"3057",100,"Strongly Favorable"
"3058",73,"Lightly Favorable"
"3059",50,"Unfavorable"
"3060",90,"Strongly Favorable"
"3061",69,"Lightly Favorable"
"3063",3,"Strongly unfavorable"
"3064",51,"Lightly Favorable"
"3065",51,"Lightly Favorable"
"3066",13,"Strongly unfavorable"
"3067",50,"Unfavorable"
"3068",75,"Lightly Favorable"
"3069",50,"Unfavorable"
"3070",46,"Unfavorable"
"3071",75,"Lightly Favorable"
"3072",49,"Unfavorable"
"3073",49,"Unfavorable"
"3074",81,"Strongly Favorable"
"3075",50,"Unfavorable"
"3076",99,"Strongly Favorable"
"3077",79,"Strongly Favorable"
"3078",70,"Lightly Favorable"
"3079",75,"Lightly Favorable"
"3080",25,"Strongly unfavorable"
"3081",42,"Unfavorable"
"3082",72,"Lightly Favorable"
"3083",76,"Strongly Favorable"
"3084",50,"Unfavorable"
"3085",78,"Strongly Favorable"
"3086",58,"Lightly Favorable"
"3087",67,"Lightly Favorable"
"3088",5,"Strongly unfavorable"
"3089",49,"Unfavorable"
"3091",59,"Lightly Favorable"
"3092",70,"Lightly Favorable"
"3093",68,"Lightly Favorable"
"3094",91,"Strongly Favorable"
"3095",80,"Strongly Favorable"
"3096",73,"Lightly Favorable"
"3097",12,"Strongly unfavorable"
"3099",94,"Strongly Favorable"
"3100",100,"Strongly Favorable"
"3101",52,"Lightly Favorable"
"3102",50,"Unfavorable"
"3103",52,"Lightly Favorable"
"3104",50,"Unfavorable"
"3105",53,"Lightly Favorable"
"3106",94,"Strongly Favorable"
"3107",51,"Lightly Favorable"
"3108",50,"Unfavorable"
"3109",100,"Strongly Favorable"
"3110",91,"Strongly Favorable"
"3111",80,"Strongly Favorable"
"3112",47,"Unfavorable"
"3113",85,"Strongly Favorable"
"3114",100,"Strongly Favorable"
"3115",50,"Unfavorable"
"3116",46,"Unfavorable"
"3117",1,"Strongly unfavorable"
"3118",61,"Lightly Favorable"
"3119",39,"Unfavorable"
"3120",70,"Lightly Favorable"
"3121",50,"Unfavorable"
"3122",2,"Strongly unfavorable"
"3123",4,"Strongly unfavorable"
"3124",78,"Strongly Favorable"
"3125",80,"Strongly Favorable"
"3126",99,"Strongly Favorable"
"3127",62,"Lightly Favorable"
"3128",30,"Unfavorable"
"3129",100,"Strongly Favorable"
"3130",98,"Strongly Favorable"
"3131",52,"Lightly Favorable"
"3132",59,"Lightly Favorable"
"3133",50,"Unfavorable"
"3134",26,"Unfavorable"
"3135",75,"Lightly Favorable"
"3136",65,"Lightly Favorable"
"3137",91,"Strongly Favorable"
"3139",25,"Strongly unfavorable"
"3140",92,"Strongly Favorable"
"3141",48,"Unfavorable"
"3142",1,"Strongly unfavorable"
"3143",26,"Unfavorable"
"3144",90,"Strongly Favorable"
"3145",1,"Strongly unfavorable"
"3146",41,"Unfavorable"
"3147",65,"Lightly Favorable"
"3148",79,"Strongly Favorable"
"3149",51,"Lightly Favorable"
"3150",29,"Unfavorable"
"3151",37,"Unfavorable"
"3152",10,"Strongly unfavorable"
"3153",40,"Unfavorable"
"3154",26,"Unfavorable"
"3157",100,"Strongly Favorable"
"3158",29,"Unfavorable"
"3159",10,"Strongly unfavorable"
"3160",50,"Unfavorable"
"3161",71,"Lightly Favorable"
"3162",20,"Strongly unfavorable"
"3163",19,"Strongly unfavorable"
"3164",9,"Strongly unfavorable"
"3165",78,"Strongly Favorable"
"3166",84,"Strongly Favorable"
"3167",61,"Lightly Favorable"
"3169",41,"Unfavorable"
"3170",51,"Lightly Favorable"
"3171",94,"Strongly Favorable"
"3172",50,"Unfavorable"
"3173",65,"Lightly Favorable"
"3174",63,"Lightly Favorable"
"3175",50,"Unfavorable"
"3176",21,"Strongly unfavorable"
"3177",33,"Unfavorable"
"3178",9,"Strongly unfavorable"
"3179",80,"Strongly Favorable"
"3180",49,"Unfavorable"
"3181",90,"Strongly Favorable"
"3182",93,"Strongly Favorable"
"3183",72,"Lightly Favorable"
"3184",50,"Unfavorable"
"3186",60,"Lightly Favorable"
"3187",75,"Lightly Favorable"
"3188",44,"Unfavorable"
"3189",56,"Lightly Favorable"
"3191",50,"Unfavorable"
"3192",76,"Strongly Favorable"
"3193",30,"Unfavorable"
"3194",31,"Unfavorable"
"3195",66,"Lightly Favorable"
"3196",84,"Strongly Favorable"
"3197",40,"Unfavorable"
"3198",67,"Lightly Favorable"
"3199",51,"Lightly Favorable"
"3200",89,"Strongly Favorable"
"3201",67,"Lightly Favorable"
"3202",100,"Strongly Favorable"
"3203",30,"Unfavorable"
"3204",78,"Strongly Favorable"
"3205",50,"Unfavorable"
"3206",50,"Unfavorable"
"3207",73,"Lightly Favorable"
"3208",19,"Strongly unfavorable"
"3209",75,"Lightly Favorable"
"3210",66,"Lightly Favorable"
"3211",49,"Unfavorable"
"3212",50,"Unfavorable"
"3213",60,"Lightly Favorable"
"3214",50,"Unfavorable"
"3215",80,"Strongly Favorable"
"3216",70,"Lightly Favorable"
"3217",4,"Strongly unfavorable"
"3218",70,"Lightly Favorable"
"3219",99,"Strongly Favorable"
"3220",1,"Strongly unfavorable"
"3221",71,"Lightly Favorable"
"3222",80,"Strongly Favorable"
"3223",78,"Strongly Favorable"
"3224",49,"Unfavorable"
"3225",38,"Unfavorable"
"3226",100,"Strongly Favorable"
"3228",0,"Strongly unfavorable"
"3229",25,"Strongly unfavorable"
"3230",51,"Lightly Favorable"
"3231",70,"Lightly Favorable"
"3232",50,"Unfavorable"
"3233",81,"Strongly Favorable"
"3234",2,"Strongly unfavorable"
"3235",55,"Lightly Favorable"
"3236",50,"Unfavorable"
"3237",49,"Unfavorable"
"3238",1,"Strongly unfavorable"
"3239",60,"Lightly Favorable"
"3240",70,"Lightly Favorable"
"3241",50,"Unfavorable"
"3242",8,"Strongly unfavorable"
"3243",51,"Lightly Favorable"
"3244",41,"Unfavorable"
"3245",75,"Lightly Favorable"
"3246",90,"Strongly Favorable"
"3247",32,"Unfavorable"
"3248",77,"Strongly Favorable"
"3249",69,"Lightly Favorable"
"3250",0,"Strongly unfavorable"
"3251",0,"Strongly unfavorable"
"3252",99,"Strongly Favorable"
"3253",89,"Strongly Favorable"
"3254",46,"Unfavorable"
"3255",85,"Strongly Favorable"
"3256",78,"Strongly Favorable"
"3257",97,"Strongly Favorable"
"3258",60,"Lightly Favorable"
"3259",51,"Lightly Favorable"
"3260",100,"Strongly Favorable"
"3261",95,"Strongly Favorable"
"3262",41,"Unfavorable"
"3263",61,"Lightly Favorable"
"3264",76,"Strongly Favorable"
"3265",100,"Strongly Favorable"
"3266",98,"Strongly Favorable"
"3267",71,"Lightly Favorable"
"3268",4,"Strongly unfavorable"
"3269",40,"Unfavorable"
"3270",100,"Strongly Favorable"
"3271",100,"Strongly Favorable"
"3272",55,"Lightly Favorable"
"3273",37,"Unfavorable"
"3274",88,"Strongly Favorable"
"3275",27,"Unfavorable"
"3277",49,"Unfavorable"
"3278",61,"Lightly Favorable"
"3279",1,"Strongly unfavorable"
"3280",60,"Lightly Favorable"
"3281",51,"Lightly Favorable"
"3282",72,"Lightly Favorable"
"3283",47,"Unfavorable"
"3284",30,"Unfavorable"
"3285",5,"Strongly unfavorable"
"3286",100,"Strongly Favorable"
"3287",59,"Lightly Favorable"
"3288",10,"Strongly unfavorable"
"3289",90,"Strongly Favorable"
"3290",95,"Strongly Favorable"
"3291",70,"Lightly Favorable"
"3292",28,"Unfavorable"
"3293",50,"Unfavorable"
"3294",100,"Strongly Favorable"
"3295",41,"Unfavorable"
"3296",50,"Unfavorable"
"3297",0,"Strongly unfavorable"
"3298",29,"Unfavorable"
"3299",30,"Unfavorable"
"3300",71,"Lightly Favorable"
"3301",75,"Lightly Favorable"
"3302",5,"Strongly unfavorable"
"3303",49,"Unfavorable"
"3304",81,"Strongly Favorable"
"3305",73,"Lightly Favorable"
"3306",100,"Strongly Favorable"
"3307",61,"Lightly Favorable"
"3308",28,"Unfavorable"
"3309",89,"Strongly Favorable"
"3311",100,"Strongly Favorable"
"3312",21,"Strongly unfavorable"
"3313",57,"Lightly Favorable"
"3314",50,"Unfavorable"
"3315",53,"Lightly Favorable"
"3316",72,"Lightly Favorable"
"3317",75,"Lightly Favorable"
"3318",53,"Lightly Favorable"
"3319",78,"Strongly Favorable"
"3320",45,"Unfavorable"
"3321",89,"Strongly Favorable"
"3322",90,"Strongly Favorable"
"3323",63,"Lightly Favorable"
"3324",28,"Unfavorable"
"3325",31,"Unfavorable"
"3326",96,"Strongly Favorable"
"3327",86,"Strongly Favorable"
"3328",47,"Unfavorable"
"3329",14,"Strongly unfavorable"
"3330",2,"Strongly unfavorable"
"3331",76,"Strongly Favorable"
"3332",50,"Unfavorable"
"3333",67,"Lightly Favorable"
"3334",55,"Lightly Favorable"
"3335",95,"Strongly Favorable"
"3336",8,"Strongly unfavorable"
"3337",46,"Unfavorable"
"3339",66,"Lightly Favorable"
"3340",43,"Unfavorable"
"3341",51,"Lightly Favorable"
"3342",79,"Strongly Favorable"
"3343",84,"Strongly Favorable"
"3344",41,"Unfavorable"
"3345",41,"Unfavorable"
"3346",78,"Strongly Favorable"
"3347",45,"Unfavorable"
"3348",31,"Unfavorable"
"3349",60,"Lightly Favorable"
"3350",69,"Lightly Favorable"
"3351",75,"Lightly Favorable"
"3352",45,"Unfavorable"
"3353",74,"Lightly Favorable"
"3354",45,"Unfavorable"
"3355",100,"Strongly Favorable"
"3356",22,"Strongly unfavorable"
"3357",48,"Unfavorable"
"3358",3,"Strongly unfavorable"
"3359",84,"Strongly Favorable"
"3360",80,"Strongly Favorable"
"3361",82,"Strongly Favorable"
"3362",50,"Unfavorable"
"3363",100,"Strongly Favorable"
"3364",54,"Lightly Favorable"
"3365",70,"Lightly Favorable"
"3366",96,"Strongly Favorable"
"3367",97,"Strongly Favorable"
"3368",61,"Lightly Favorable"
"3369",81,"Strongly Favorable"
"3370",70,"Lightly Favorable"
"3371",74,"Lightly Favorable"
"3372",77,"Strongly Favorable"
"3373",50,"Unfavorable"
"3374",80,"Strongly Favorable"
"3375",51,"Lightly Favorable"
"3376",50,"Unfavorable"
"3377",59,"Lightly Favorable"
"3378",95,"Strongly Favorable"
"3379",91,"Strongly Favorable"
"3380",38,"Unfavorable"
"3381",33,"Unfavorable"
"3382",41,"Unfavorable"
"3383",99,"Strongly Favorable"
"3384",66,"Lightly Favorable"
"3385",75,"Lightly Favorable"
"3386",86,"Strongly Favorable"
"3387",24,"Strongly unfavorable"
"3388",35,"Unfavorable"
"3389",50,"Unfavorable"
"3390",89,"Strongly Favorable"
"3391",92,"Strongly Favorable"
"3392",53,"Lightly Favorable"
"3393",27,"Unfavorable"
"3394",4,"Strongly unfavorable"
"3395",51,"Lightly Favorable"
"3396",59,"Lightly Favorable"
"3397",30,"Unfavorable"
"3398",80,"Strongly Favorable"
"3399",50,"Unfavorable"
"3400",10,"Strongly unfavorable"
"3401",47,"Unfavorable"
"3402",92,"Strongly Favorable"
"3403",35,"Unfavorable"
"3404",71,"Lightly Favorable"
"3405",5,"Strongly unfavorable"
"3406",81,"Strongly Favorable"
"3407",27,"Unfavorable"
"3408",80,"Strongly Favorable"
"3409",39,"Unfavorable"
"3410",35,"Unfavorable"
"3411",26,"Unfavorable"
"3412",95,"Strongly Favorable"
"3414",76,"Strongly Favorable"
"3415",79,"Strongly Favorable"
"3416",85,"Strongly Favorable"
"3417",40,"Unfavorable"
"3418",51,"Lightly Favorable"
"3419",88,"Strongly Favorable"
"3420",59,"Lightly Favorable"
"3421",100,"Strongly Favorable"
"3422",77,"Strongly Favorable"
"3423",60,"Lightly Favorable"
"3424",29,"Unfavorable"
"3425",70,"Lightly Favorable"
"3426",75,"Lightly Favorable"
"3427",63,"Lightly Favorable"
"3428",70,"Lightly Favorable"
"3429",77,"Strongly Favorable"
"3430",70,"Lightly Favorable"
"3431",49,"Unfavorable"
"3432",100,"Strongly Favorable"
"3433",70,"Lightly Favorable"
"3435",67,"Lightly Favorable"
"3436",51,"Lightly Favorable"
"3437",69,"Lightly Favorable"
"3438",92,"Strongly Favorable"
"3439",60,"Lightly Favorable"
"3440",100,"Strongly Favorable"
"3441",80,"Strongly Favorable"
"3442",99,"Strongly Favorable"
"3443",61,"Lightly Favorable"
"3444",45,"Unfavorable"
"3445",72,"Lightly Favorable"
"3446",99,"Strongly Favorable"
"3447",81,"Strongly Favorable"
"3448",78,"Strongly Favorable"
"3449",91,"Strongly Favorable"
"3450",55,"Lightly Favorable"
"3451",100,"Strongly Favorable"
"3452",49,"Unfavorable"
"3453",84,"Strongly Favorable"
"3454",90,"Strongly Favorable"
"3455",78,"Strongly Favorable"
"3456",30,"Unfavorable"
"3457",31,"Unfavorable"
"3458",43,"Unfavorable"
"3459",90,"Strongly Favorable"
"3460",67,"Lightly Favorable"
"3461",61,"Lightly Favorable"
"3462",52,"Lightly Favorable"
"3463",12,"Strongly unfavorable"
"3464",74,"Lightly Favorable"
"3465",41,"Unfavorable"
"3466",68,"Lightly Favorable"
"3467",69,"Lightly Favorable"
"3468",100,"Strongly Favorable"
"3469",50,"Unfavorable"
"3470",99,"Strongly Favorable"
"3471",53,"Lightly Favorable"
"3472",28,"Unfavorable"
"3473",26,"Unfavorable"
"3474",26,"Unfavorable"
"3475",51,"Lightly Favorable"
"3476",3,"Strongly unfavorable"
"3477",56,"Lightly Favorable"
"3478",100,"Strongly Favorable"
"3479",80,"Strongly Favorable"
"3480",90,"Strongly Favorable"
"3481",2,"Strongly unfavorable"
"3482",94,"Strongly Favorable"
"3483",90,"Strongly Favorable"
"3485",56,"Lightly Favorable"
"3486",80,"Strongly Favorable"
"3487",76,"Strongly Favorable"
"3488",18,"Strongly unfavorable"
"3489",51,"Lightly Favorable"
"3490",100,"Strongly Favorable"
"3491",51,"Lightly Favorable"
"3492",6,"Strongly unfavorable"
"3493",96,"Strongly Favorable"
"3494",75,"Lightly Favorable"
"3495",73,"Lightly Favorable"
"3496",74,"Lightly Favorable"
"3497",66,"Lightly Favorable"
"3498",61,"Lightly Favorable"
"3500",93,"Strongly Favorable"
"3501",69,"Lightly Favorable"
"3502",50,"Unfavorable"
"3503",78,"Strongly Favorable"
"3504",55,"Lightly Favorable"
"3505",42,"Unfavorable"
"3506",35,"Unfavorable"
"3507",75,"Lightly Favorable"
"3508",50,"Unfavorable"
"3509",66,"Lightly Favorable"
"3510",61,"Lightly Favorable"
"3511",99,"Strongly Favorable"
"3512",65,"Lightly Favorable"
"3513",100,"Strongly Favorable"
"3514",72,"Lightly Favorable"
"3515",70,"Lightly Favorable"
"3516",50,"Unfavorable"
"3517",50,"Unfavorable"
"3518",83,"Strongly Favorable"
"3519",48,"Unfavorable"
"3520",83,"Strongly Favorable"
"3521",80,"Strongly Favorable"
"3522",100,"Strongly Favorable"
"3523",50,"Unfavorable"
"3524",80,"Strongly Favorable"
"3525",60,"Lightly Favorable"
"3526",71,"Lightly Favorable"
"3527",100,"Strongly Favorable"
"3528",27,"Unfavorable"
"3529",96,"Strongly Favorable"
"3530",49,"Unfavorable"
"3531",25,"Strongly unfavorable"
"3532",4,"Strongly unfavorable"
"3533",80,"Strongly Favorable"
"3534",84,"Strongly Favorable"
"3535",82,"Strongly Favorable"
"3536",7,"Strongly unfavorable"
"3537",1,"Strongly unfavorable"
"3538",30,"Unfavorable"
"3539",55,"Lightly Favorable"
"3540",50,"Unfavorable"
"3541",50,"Unfavorable"
"3542",97,"Strongly Favorable"
"3543",87,"Strongly Favorable"
"3544",87,"Strongly Favorable"
